"HSE Dublin and Midlands","HSE Dublin and North East","HSE Dublin and South East","HSE Mid West","HSE South West","HSE West and North West","time"
2.45935830205966,1.21760604003054,1.9382792942722,7.04259013337432,2.840124161773,5.1970280170892,136
2.42531861013785,1.2340660556242,1.95954416619667,6.95475198475078,2.8729246885586,5.15889181696314,137
2.40146494993605,1.25852165397426,1.98724471444625,6.86300101034067,2.91389098150859,5.12398435919567,138
2.39126225473087,1.28911427493252,2.02029643587519,6.77163513129497,2.9634507624502,5.09143140037464,139
2.39049663557009,1.32707842975703,2.05948511550519,6.68666606640607,3.02279236999054,5.06347954078113,140
2.40176945853246,1.37042104306163,2.10407468333719,6.60791584154982,3.08895693299645,5.03822764289043,141
2.42726991144992,1.4199284075342,2.15393797686791,6.53352460397777,3.16123874896482,5.01825836951783,142
2.46219322526999,1.47452598325396,2.20588341625494,6.46504133142041,3.24221859160222,5.00071266204166,143
2.50715816456927,1.53478865845052,2.26190526908092,6.40217486139114,3.32237533361794,4.9861892597607,144
2.56399321412042,1.5993143988171,2.31911572761072,6.34267627018223,3.40490359112851,4.97612217809267,145
2.62502061237302,1.66514664637078,2.37907042971184,6.29710710486451,3.48843814336551,4.97303872105221,146
2.69594715847437,1.73318673322463,2.43770155651359,6.25846229092148,3.57466024118624,4.97347349473121,147
2.77383991125792,1.80134332140662,2.49689574953519,6.23378865960133,3.66092006788775,4.98073956278785,148
2.86070786978159,1.86756917244264,2.55281615163497,6.21873244067865,3.74390150176503,4.99244020838978,149
2.952215679276,1.9356642451422,2.60648099645493,6.21492359069274,3.82308012133914,5.00838465513196,150
3.04480602072876,2.00046509782429,2.66006994175848,6.22362571257032,3.89964415074876,5.02981740843915,151
